2017-04-23,2,1,1
2017-04-22,118,73,45
2017-04-21,122,59,63
2017-04-20,150,72,78
2017-04-19,175,93,82
2017-04-18,188,86,102
2017-04-17,172,83,89
2017-04-16,190,82,108
2017-04-15,159,90,69
2017-04-14,170,79,91
2017-04-13,201,98,103
2017-04-12,213,95,118
2017-04-11,228,95,133
2017-04-10,200,88,112
2017-04-09,160,78,82
2017-04-08,186,70,116
2017-04-07,143,65,78
2017-04-06,56,7,49
2017-04-05,71,12,59
2017-04-04,66,7,59
2017-04-03,55,4,51
2017-04-02,52,5,47
2017-04-01,71,11,60
2017-03-31,28,5,23
2017-03-30,54,5,49
2017-03-29,41,5,36
2017-03-28,48,8,40
2017-03-27,49,4,45
2017-03-26,44,6,38
2017-03-25,45,5,40
2017-03-24,57,9,48
2017-03-23,54,12,42
2017-03-22,69,9,60
2017-03-21,55,6,49
2017-03-20,59,11,48
2017-03-19,58,11,47
2017-03-18,56,11,45
2017-03-17,66,6,60
2017-03-16,24,2,21
