2017-04-22,17,9,8
2017-04-21,17,10,7
2017-04-20,21,9,12
2017-04-19,25,9,16
2017-04-18,26,10,16
2017-04-17,20,10,10
2017-04-16,26,14,12
2017-04-15,25,7,18
2017-04-14,18,10,8
2017-04-13,18,8,10
2017-04-12,15,5,10
2017-04-11,28,14,14
2017-04-10,24,14,10
2017-04-09,17,3,14
2017-04-08,22,9,13
2017-04-07,25,13,12
2017-04-06,13,9,4
2017-04-05,13,8,5
2017-04-04,23,13,10
2017-04-03,18,8,10
2017-04-02,9,3,6
2017-04-01,17,9,8
2017-03-31,8,8,0
2017-03-30,8,4,4
2017-03-29,20,14,6
2017-03-28,16,4,12
2017-03-27,13,3,10
2017-03-26,12,4,8
2017-03-25,18,4,14
2017-03-24,23,11,12
2017-03-23,19,7,12
2017-03-22,14,8,6
2017-03-21,20,4,16
2017-03-20,16,4,12
2017-03-19,21,11,10
2017-03-18,19,9,10
2017-03-17,33,13,20
2017-03-16,16,8,8
2017-03-15,37,11,26
2017-03-14,15,5,10
2017-03-13,24,8,16
2017-03-12,23,13,10
2017-03-11,19,12,7
2017-03-10,20,4,16
2017-03-09,25,15,10
2017-03-08,22,14,8
2017-03-07,20,12,8
2017-03-06,13,5,8
2017-03-05,20,16,4
2017-03-04,19,7,12
2017-03-03,28,20,8
2017-03-02,16,10,6
2017-03-01,11,7,4
2017-02-28,14,8,6
2017-02-27,3,1,2
2017-02-26,17,11,6
2017-02-25,4,2,2
2017-02-24,7,3,4
2017-02-23,10,6,4
2017-02-22,4,0,4
2017-02-21,2,2,0
2017-02-20,5,3,2
2017-02-19,3,1,2
2017-02-18,9,3,6
2017-02-17,3,1,2
2017-02-15,4,4,0
2017-02-14,1,1,0
2017-02-13,5,3,2
2017-02-12,1,1,0
2017-02-11,1,1,0
2017-02-03,1,1,0
2017-01-26,2,0,2
2017-01-24,2,0,2
2017-01-23,1,1,0
2017-01-21,1,1,0
2017-01-20,4,2,2
2017-01-19,3,0,3
2017-01-18,7,1,6
2017-01-17,3,1,2
2017-01-15,1,1,0
2017-01-14,1,1,0
2017-01-13,2,0,2
2017-01-12,3,3,0
2017-01-09,3,1,2
2017-01-06,2,0,2
2017-01-05,4,0,3
