2017-04-23,4,1,3
2017-04-22,43,31,12
2017-04-21,52,36,16
2017-04-20,74,42,32
2017-04-19,56,34,22
2017-04-18,59,27,32
2017-04-17,86,51,35
2017-04-16,70,32,38
2017-04-15,65,29,36
2017-04-14,87,43,44
2017-04-13,68,28,40
2017-04-12,61,27,34
2017-04-11,80,40,40
2017-04-10,88,36,52
2017-04-09,91,57,34
2017-04-08,78,40,38
2017-04-07,113,55,58
2017-04-06,82,41,41
2017-04-05,110,38,72
2017-04-04,117,54,63
2017-04-03,97,52,45
2017-04-02,125,67,58
2017-04-01,169,83,86
2017-03-31,127,49,78
2017-03-30,128,60,68
2017-03-29,138,84,54
2017-03-28,160,73,87
2017-03-27,161,83,78
2017-03-26,131,65,66
2017-03-25,73,26,47
2017-03-24,47,11,36
2017-03-23,49,5,44
2017-03-22,60,9,51
2017-03-21,43,6,37
2017-03-20,50,5,45
2017-03-19,59,5,54
2017-03-18,68,13,55
2017-03-17,53,9,44
2017-03-16,59,8,51
2017-03-15,58,10,48
2017-03-14,80,13,67
2017-03-13,67,9,58
2017-03-12,83,16,67
2017-03-11,87,13,74
2017-03-10,83,5,78
2017-03-09,98,11,87
2017-03-08,77,8,69
2017-03-07,34,4,29
