2017-04-23,1,0,1
2017-04-22,23,12,11
2017-04-21,39,25,14
2017-04-20,63,23,40
2017-04-19,53,23,30
2017-04-18,59,17,42
2017-04-17,41,21,20
2017-04-16,49,21,28
2017-04-15,68,20,48
2017-04-14,63,21,42
2017-04-13,49,23,26
2017-04-12,57,29,28
2017-04-11,50,16,34
2017-04-10,58,20,38
2017-04-09,55,23,32
2017-04-08,42,32,10
2017-04-07,64,27,37
2017-04-06,58,30,28
2017-04-05,57,23,34
2017-04-04,48,22,26
2017-04-03,67,19,48
2017-04-02,36,10,26
2017-04-01,49,19,30
2017-03-31,40,10,30
2017-03-30,56,24,32
2017-03-29,47,25,22
2017-03-28,51,19,32
2017-03-27,49,19,30
2017-03-26,43,23,20
2017-03-25,53,26,27
2017-03-24,43,15,28
2017-03-23,38,8,30
2017-03-22,45,25,20
2017-03-21,51,20,31
2017-03-20,42,18,24
2017-03-19,55,25,30
2017-03-18,57,19,38
2017-03-17,50,18,32
2017-03-16,62,32,30
2017-03-15,48,12,36
2017-03-14,47,20,27
2017-03-13,59,31,28
2017-03-12,60,36,24
2017-03-11,66,34,32
2017-03-10,62,18,44
2017-03-09,55,21,34
2017-03-08,49,17,32
2017-03-07,40,16,24
2017-03-06,38,18,20
2017-03-05,60,18,42
2017-03-04,50,22,28
2017-03-03,49,25,24
2017-03-02,55,27,28
2017-03-01,65,33,32
2017-02-28,44,20,24
2017-02-27,45,17,28
2017-02-26,49,26,23
2017-02-25,53,21,32
2017-02-24,24,6,18
2017-02-23,23,6,17
2017-02-22,23,4,19
2017-02-21,23,4,19
2017-02-20,16,2,14
2017-02-19,13,3,10
2017-02-18,23,1,22
2017-02-17,14,2,12
2017-02-16,14,2,12
2017-02-15,20,2,18
2017-02-14,19,0,19
2017-02-13,16,3,13
2017-02-12,17,3,14
2017-02-11,21,1,20
2017-02-10,14,1,13
2017-02-09,20,3,17
2017-02-08,17,1,16
2017-02-07,13,1,12
2017-02-06,16,0,16
2017-02-05,12,2,10
2017-02-04,17,4,13
2017-02-03,7,0,7
2017-02-02,7,2,5
2017-02-01,6,1,5
2017-01-31,10,1,9
2017-01-30,7,1,6
2017-01-29,3,0,3
2017-01-28,4,1,3
2017-01-27,8,1,7
2017-01-26,6,1,5
2017-01-25,7,1,6
2017-01-24,6,0,6
2017-01-23,9,1,8
2017-01-22,10,2,8
2017-01-21,7,1,6
2017-01-20,15,1,14
2017-01-19,18,0,18
2017-01-18,15,3,12
2017-01-17,8,1,7
2017-01-16,15,1,14
2017-01-15,16,1,15
2017-01-14,13,1,12
2017-01-13,20,3,17
2017-01-12,17,3,14
2017-01-11,14,4,10
2017-01-10,5,0,5
2017-01-09,11,0,11
2017-01-08,7,0,7
2017-01-07,9,0,9
2017-01-06,2,0,2
2017-01-05,8,1,7
2017-01-04,14,3,11
2017-01-03,14,3,11
2017-01-02,14,2,12
2017-01-01,10,3,7
2016-12-31,8,2,6
2016-12-30,10,0,10
2016-12-29,14,2,12
2016-12-28,10,0,10
2016-12-27,7,0,7
2016-12-26,6,1,5
2016-12-25,13,2,11
2016-12-24,11,1,10
2016-12-23,6,1,5
2016-12-22,10,1,9
2016-12-21,14,1,13
2016-12-20,8,2,6
2016-12-19,12,1,11
2016-12-18,11,4,7
2016-12-17,19,1,18
2016-12-16,11,0,11
2016-12-15,17,2,15
2016-12-14,14,3,11
2016-12-13,14,5,9
2016-12-12,21,4,17
2016-12-11,15,2,13
2016-12-10,10,3,7
2016-12-09,14,2,12
2016-12-08,13,1,12
2016-12-07,13,1,12
2016-12-06,8,0,7
