2017-04-22,15,7,0
2017-04-21,17,13,0
2017-04-20,14,4,0
2017-04-19,38,21,0
2017-04-18,22,11,0
2017-04-17,25,12,0
2017-04-16,26,9,0
2017-04-15,25,9,0
2017-04-14,29,13,1
2017-04-13,41,21,1
2017-04-12,16,9,1
2017-04-11,35,17,0
2017-04-10,40,11,0
2017-04-09,32,14,1
2017-04-08,36,20,0
2017-04-07,31,7,0
2017-04-06,21,14,0
2017-04-05,38,17,1
2017-04-04,39,12,1
2017-04-03,49,16,1
2017-04-02,28,7,1
2017-04-01,26,10,0
2017-03-31,21,8,0
2017-03-30,19,4,0
2017-03-29,26,9,0
2017-03-28,22,8,0
2017-03-27,24,7,0
2017-03-26,25,10,0
2017-03-25,17,9,0
2017-03-24,20,6,0
2017-03-23,27,9,0
2017-03-22,26,6,0
2017-03-21,21,10,1
2017-03-20,31,13,0
2017-03-19,31,12,1
2017-03-18,26,9,1
2017-03-17,17,6,0
2017-01-23,1,0,0
2017-01-17,7,1,0
2017-01-16,6,1,0
2017-01-15,5,1,0
2017-01-14,2,0,0
2017-01-13,7,1,0
2017-01-12,12,2,2
2017-01-11,24,5,0
2017-01-10,7,3,0
2017-01-09,20,6,0
2017-01-08,31,10,1
2017-01-07,25,8,1
2017-01-06,32,10,1
2017-01-05,35,11,0
2017-01-04,37,13,1
2017-01-03,46,13,0
2017-01-02,49,13,1
2017-01-01,88,26,0
2016-12-31,51,24,1
2016-12-30,77,18,1
2016-12-29,89,26,0
2016-12-28,95,36,3
2016-12-27,106,40,1
2016-12-26,95,40,0
2016-12-25,130,55,1
2016-12-24,117,35,4
2016-12-23,117,46,1
2016-12-22,172,45,3
2016-12-21,195,59,3
2016-12-20,95,19,2
2016-12-19,68,7,0
2016-12-18,70,7,0
2016-12-17,61,1,0
2016-12-16,89,6,0
2016-12-15,100,8,0
2016-12-14,77,4,0
2016-12-13,76,8,0
2016-12-12,126,5,1
2016-12-11,83,9,0
2016-12-10,77,5,0
2016-12-09,93,4,0
2016-12-08,97,15,0
2016-12-07,122,12,0
2016-12-06,37,2,0
