2017-04-22,4,0,0
2017-04-21,1,1,0
2017-04-20,6,3,0
2017-04-19,6,2,0
2017-04-18,5,0,0
2017-04-17,2,0,0
2017-04-16,7,1,0
2017-04-15,5,4,1
2017-04-14,7,2,0
2017-04-13,3,0,1
2017-04-11,8,1,1
2017-04-10,1,1,0
2017-04-09,5,1,1
2017-04-08,10,3,0
2017-04-07,5,3,0
2017-04-06,7,2,1
2017-04-05,15,0,0
2017-04-04,11,6,0
2017-04-03,16,1,0
2017-04-02,7,1,0
2017-04-01,17,4,0
2017-03-31,13,2,1
2017-03-30,9,0,1
2017-03-29,12,5,1
2017-03-28,10,4,0
2017-03-27,11,5,1
2017-03-26,12,7,0
2017-03-25,16,4,0
2017-03-24,12,4,0
2017-03-23,13,8,0
2017-03-22,19,4,1
2017-03-21,24,4,0
2017-03-20,10,3,0
2017-03-19,19,10,1
2017-03-18,15,7,0
2017-03-17,16,4,3
2017-03-16,18,5,1
2017-03-15,17,0,0
2017-03-14,22,8,0
2017-03-13,7,0,0
2017-03-12,15,6,1
2017-03-11,11,3,0
2017-03-10,7,4,0
2017-03-09,14,3,0
