2017-04-22,15,11,4
2017-04-21,17,14,3
2017-04-20,14,8,6
2017-04-19,38,26,12
2017-04-18,22,14,8
2017-04-17,25,17,8
2017-04-16,26,18,8
2017-04-15,25,13,12
2017-04-14,29,19,10
2017-04-13,41,25,16
2017-04-12,16,12,4
2017-04-11,35,20,15
2017-04-10,40,20,20
2017-04-09,32,16,16
2017-04-08,36,24,12
2017-04-07,31,9,22
2017-04-06,21,17,4
2017-04-05,38,20,18
2017-04-04,39,15,24
2017-04-03,49,21,28
2017-04-02,28,8,20
2017-04-01,26,14,12
2017-03-31,21,8,13
2017-03-30,19,4,15
2017-03-29,26,10,16
2017-03-28,22,10,12
2017-03-27,24,10,14
2017-03-26,25,13,12
2017-03-25,17,11,6
2017-03-24,20,10,10
2017-03-23,27,11,16
2017-03-22,26,12,14
2017-03-21,21,13,8
2017-03-20,31,17,14
2017-03-19,31,13,18
2017-03-18,26,14,12
2017-03-17,17,7,10
2017-01-23,1,1,0
2017-01-17,7,7,0
2017-01-16,6,2,4
2017-01-15,5,3,2
2017-01-14,2,2,0
2017-01-13,7,7,0
2017-01-12,12,8,4
2017-01-11,24,16,8
2017-01-10,7,5,2
2017-01-09,20,8,12
2017-01-08,31,13,18
2017-01-07,25,11,14
2017-01-06,32,12,20
2017-01-05,35,17,18
2017-01-04,37,21,16
2017-01-03,46,16,30
2017-01-02,49,23,26
2017-01-01,88,40,48
2016-12-31,51,31,20
2016-12-30,77,33,44
2016-12-29,89,48,41
2016-12-28,95,53,42
2016-12-27,106,55,51
2016-12-26,95,52,43
2016-12-25,130,75,55
2016-12-24,117,54,63
2016-12-23,117,67,50
2016-12-22,172,79,93
2016-12-21,195,90,105
2016-12-20,95,38,57
2016-12-19,68,14,54
2016-12-18,70,11,59
2016-12-17,61,9,52
2016-12-16,89,13,76
2016-12-15,100,13,87
2016-12-14,77,7,70
2016-12-13,76,13,63
2016-12-12,126,15,111
2016-12-11,83,11,72
2016-12-10,77,11,66
2016-12-09,93,8,85
2016-12-08,97,21,76
2016-12-07,122,16,106
2016-12-06,37,4,32
