2017-04-22,11,6,0
2017-04-21,12,2,0
2017-04-20,24,10,0
2017-04-19,17,5,0
2017-04-18,11,2,1
2017-04-17,21,4,1
2017-04-16,25,8,0
2017-04-15,18,2,0
2017-04-14,35,6,0
2017-04-13,18,2,0
2017-04-12,28,5,0
2017-04-11,35,8,1
2017-04-10,27,5,1
2017-04-09,28,5,1
2017-04-08,36,11,1
2017-04-07,37,13,0
2017-04-06,33,14,0
2017-04-05,48,9,0
2017-04-04,35,8,2
2017-04-03,26,8,2
2017-04-02,44,6,3
2017-04-01,56,16,0
2017-03-31,28,7,1
2017-03-30,27,6,1
2017-03-29,22,6,0
2017-03-28,44,12,0
2017-03-27,36,14,1
2017-03-26,36,9,0
2017-03-25,45,13,2
2017-03-24,37,12,2
2017-03-23,40,15,1
2017-03-22,41,10,0
2017-03-21,46,13,0
2017-03-20,49,12,2
2017-03-19,55,15,1
2017-03-18,46,15,2
2017-03-17,61,16,3
2017-03-16,57,19,2
2017-03-15,47,14,4
2017-03-14,39,7,0
2017-03-13,37,12,0
2017-03-12,34,15,0
2017-03-11,43,10,0
2017-03-10,57,17,0
2017-03-09,55,13,1
2017-03-08,44,18,3
2017-03-07,48,18,1
2017-03-06,51,12,0
2017-03-05,38,13,0
2017-03-04,51,17,2
2017-03-03,51,18,2
2017-03-02,61,20,2
2017-03-01,68,20,2
2017-02-28,65,14,0
2017-02-27,59,24,3
2017-02-26,44,18,1
2017-02-25,57,18,2
2017-02-24,57,19,3
2017-02-23,85,28,1
2017-02-22,114,40,2
2017-02-21,101,27,2
2017-02-20,57,16,2
2017-02-19,59,18,4
2017-02-18,60,14,2
2017-02-17,57,8,0
2017-02-16,35,9,0
2017-02-15,27,0,0
2017-02-14,16,3,0
2017-02-13,28,1,0
2017-02-12,20,2,0
2017-02-11,24,3,1
2017-02-10,28,4,0
2017-02-09,20,1,0
2017-02-08,29,2,0
2017-02-07,17,0,0
2017-02-06,16,1,0
2017-02-05,11,0,0
2017-02-04,10,0,0
2017-02-03,6,0,0
2017-02-02,14,0,0
2017-02-01,9,0,0
2017-01-31,3,0,0
2017-01-30,5,1,0
2017-01-29,2,1,0
2017-01-28,1,0,0
2017-01-27,2,0,0
2017-01-26,3,0,0
2017-01-25,6,0,0
2017-01-24,6,0,0
2017-01-23,3,0,0
2017-01-22,5,1,0
2017-01-21,7,1,0
2017-01-20,7,2,0
2017-01-19,3,1,0
2017-01-18,8,2,0
2017-01-17,7,1,0
2017-01-16,5,2,0
2017-01-15,10,0,0
2017-01-14,9,0,0
2017-01-13,6,0,0
2017-01-12,5,0,0
2017-01-11,8,0,0
2017-01-10,10,1,0
2017-01-09,12,1,0
2017-01-08,7,0,0
2017-01-07,8,0,0
2017-01-06,11,0,0
2017-01-05,10,1,0
2017-01-04,8,0,0
2017-01-03,13,3,0
2017-01-02,7,1,0
2017-01-01,12,0,0
2016-12-31,5,0,0
2016-12-30,7,0,0
2016-12-29,8,0,0
2016-12-28,7,0,0
2016-12-27,9,0,0
2016-12-26,7,0,0
2016-12-25,5,0,0
2016-12-24,6,2,0
2016-12-23,9,0,0
2016-12-22,4,1,0
2016-12-21,6,0,0
2016-12-20,4,2,0
2016-12-19,9,3,0
2016-12-18,5,2,0
2016-12-17,5,0,0
2016-12-16,6,2,0
2016-12-15,9,0,0
2016-12-14,7,0,0
2016-12-13,6,0,0
2016-12-12,2,0,0
2016-12-11,5,2,0
2016-12-10,1,0,0
2016-12-09,2,0,0
