94
5157
4743
5808
4962
4095
4113
3080
2513
2663
2388
2532
2448
2377
2013
2096
2092
1986
2133
1919
1670
1629
2113
1425
1505
1545
1622
1662
1518
1481
1550
1505
1669
1631
1567
1737
1579
1496
1313
1198
1190
1294
1353
1366
1518
1515
1342
1205
1230
1083
1153
1172
1231
1411
1107
1068
1064
1128
1147
1108
1197
1123
1077
1041
988
892
935
974
875
869
791
715
788
725
694
669
543
396
358
272
242
173
166
135
132
141
186
229
252
324
312
269
268
325
279
329
259
272
317
266
304
325
331
276
353
330
341
303
275
278
307
300
400
250
294
288
289
301
285
331
285
318
347
382
267
249
239
250
272
290
276
244
267
211
193
226
208
247
146
105
111
131
138
173
110
125
120
120
119
111
127
122
124
116
85
84
103
92
99
80
109
91
85
98
76
51
54
61
35
60
55
42
49
61
28
52
24
40
38
42
44
33
24
22
9
22
17
15
15
17
17
14
18
37
13
12
18
10
21
19
8
24
16
15
13
29
9
15
11
11
16
11
15
14
13
16
14
15
15
19
22
15
12
12
22
8
22
20
9
13
15
23
9
8
10
14
12
20
15
15
13
20
16
31
19
18
8
14
12
16
11
15
15
20
17
20
11
10
10
11
6
11
7
7
14
14
7
10
9
18
8
8
15
5
8
5
6
7
17
15
13
31
15
15
15
16
22
13
15
13
11
17
25
10
10
23
31
16
21
17
11
10
11
10
15
10
8
25
16
16
13
17
12
19
18
18
19
15
14
17
17
18
5
3
7
8
4
7
9
8
5
6
7
6
7
4
10
7
6
8
4
4
1
6
1
3
2
2
2
1
2
3
1
1
3
2
3
1
1
4
3
3
1
3
2
2
4
4
2
4
1
1
3
3
8
3
5
3
5
2
6
2
1
4
5
5
1
5
2
2
2
2
2
4
1
1
2
2
2
2
2
1
1
2
2
1
1
2
1
1
1
1
1
2
2
2
2
2
1
5
4
1
1
1
2
1
2
1
1
1
3
2
2
3
1
1
2
1
2
1
1
1
2
1
1
2
1
1
2
1
1
1
2
2
2
2
1
2
3
1
2
2
7
2
5
1
4
1
1
4
3
3
1
2
1
1
3
1
3
4
2
1
1
1
1
2
1
1
6
2
1
5
2
2
1
3
5
2
1
1
1
2
2
